NOM_USUEL;AAAAMMJJ;TN;TX
MONTPELLIER-AEROPORT;20000101;-1,4;9,7
MONTPELLIER-AEROPORT;20000102;1,6;14,6
MONTPELLIER-AEROPORT;20000103;2,3;9,5
MONTPELLIER-AEROPORT;20000104;5,9;13,7
MONTPELLIER-AEROPORT;20000105;1,5;15,6
MONTPELLIER-AEROPORT;20000106;3,9;12,6
MONTPELLIER-AEROPORT;20000107;1;16,5
MONTPELLIER-AEROPORT;20000108;2,1;12,3
MONTPELLIER-AEROPORT;20000109;6,4;9,9
MONTPELLIER-AEROPORT;20000110;5,8;11,5
MONTPELLIER-AEROPORT;20000111;2,1;10,9
MONTPELLIER-AEROPORT;20000112;-1,2;10,5
MONTPELLIER-AEROPORT;20000113;-3,4;9,1
MONTPELLIER-AEROPORT;20000114;3,8;10,8
MONTPELLIER-AEROPORT;20000115;6,6;13
MONTPELLIER-AEROPORT;20000116;1,9;8,7
MONTPELLIER-AEROPORT;20000117;2,1;10,7
MONTPELLIER-AEROPORT;20000118;-0,1;15,4
MONTPELLIER-AEROPORT;20000119;5;12,3
MONTPELLIER-AEROPORT;20000120;1,5;10,8
MONTPELLIER-AEROPORT;20000121;-2,7;11,8
MONTPELLIER-AEROPORT;20000122;-1,5;11,5
MONTPELLIER-AEROPORT;20000123;4;11,2
MONTPELLIER-AEROPORT;20000124;1,3;9,6
MONTPELLIER-AEROPORT;20000125;-1,2;0,8
MONTPELLIER-AEROPORT;20000126;-2;6,2
MONTPELLIER-AEROPORT;20000127;-1,1;4,1
MONTPELLIER-AEROPORT;20000128;-1,7;9,9
MONTPELLIER-AEROPORT;20000129;0;13,1
MONTPELLIER-AEROPORT;20000130;10,3;17,7
MONTPELLIER-AEROPORT;20000131;3,8;18,5
MONTPELLIER-AEROPORT;20000201;3,4;11,4
MONTPELLIER-AEROPORT;20000202;7,8;17,3
MONTPELLIER-AEROPORT;20000203;7,7;17,8
MONTPELLIER-AEROPORT;20000204;1,9;16,5
MONTPELLIER-AEROPORT;20000205;2,2;12,6
MONTPELLIER-AEROPORT;20000206;8,5;10,6
MONTPELLIER-AEROPORT;20000207;6,3;16,1
MONTPELLIER-AEROPORT;20000208;10,9;18
MONTPELLIER-AEROPORT;20000209;9,4;16,1
MONTPELLIER-AEROPORT;20000210;2,8;15,2
MONTPELLIER-AEROPORT;20000211;8,1;15
MONTPELLIER-AEROPORT;20000212;2,2;14,1
MONTPELLIER-AEROPORT;20000213;0,8;14,1
MONTPELLIER-AEROPORT;20000214;4,8;17,6
MONTPELLIER-AEROPORT;20000215;8,1;19,7
MONTPELLIER-AEROPORT;20000216;8,9;14,1
MONTPELLIER-AEROPORT;20000217;6,2;12,5
MONTPELLIER-AEROPORT;20000218;3,7;17,1
MONTPELLIER-AEROPORT;20000219;12;16,4
MONTPELLIER-AEROPORT;20000220;6,6;12,5
MONTPELLIER-AEROPORT;20000221;-1,4;13,5
MONTPELLIER-AEROPORT;20000222;-0,7;12,7
MONTPELLIER-AEROPORT;20000223;-2;13,9
MONTPELLIER-AEROPORT;20000224;-0,5;12,8
MONTPELLIER-AEROPORT;20000225;2,1;15,5
MONTPELLIER-AEROPORT;20000226;3,9;17,3
MONTPELLIER-AEROPORT;20000227;3,4;13,3
MONTPELLIER-AEROPORT;20000228;10,4;13,8
MONTPELLIER-AEROPORT;20000229;9,9;13,2
MONTPELLIER-AEROPORT;20000301;9;16
MONTPELLIER-AEROPORT;20000302;6,1;15,2
MONTPELLIER-AEROPORT;20000303;0,2;14,4
MONTPELLIER-AEROPORT;20000304;10,2;16,5
MONTPELLIER-AEROPORT;20000305;1;16,1
MONTPELLIER-AEROPORT;20000306;1,3;14,8
MONTPELLIER-AEROPORT;20000307;6,5;14,9
MONTPELLIER-AEROPORT;20000308;3,5;18,8
MONTPELLIER-AEROPORT;20000309;8,4;25,7
MONTPELLIER-AEROPORT;20000310;7,8;24,8
MONTPELLIER-AEROPORT;20000311;8;20
MONTPELLIER-AEROPORT;20000312;6,8;19,8
MONTPELLIER-AEROPORT;20000313;5,7;18
MONTPELLIER-AEROPORT;20000314;6,8;22,9
MONTPELLIER-AEROPORT;20000315;12,7;17,1
MONTPELLIER-AEROPORT;20000316;4,3;20,2
MONTPELLIER-AEROPORT;20000317;6,3;20,9
MONTPELLIER-AEROPORT;20000318;6,5;19,1
MONTPELLIER-AEROPORT;20000319;5,7;12,2
MONTPELLIER-AEROPORT;20000320;4,3;11,8
MONTPELLIER-AEROPORT;20000321;2,4;14,8
MONTPELLIER-AEROPORT;20000322;5,5;14,7
MONTPELLIER-AEROPORT;20000323;7,9;15,3
MONTPELLIER-AEROPORT;20000324;10,6;17,8
MONTPELLIER-AEROPORT;20000325;8,3;15,6
MONTPELLIER-AEROPORT;20000326;8,7;15,4
MONTPELLIER-AEROPORT;20000327;7,2;14,8
MONTPELLIER-AEROPORT;20000328;3;15,9
MONTPELLIER-AEROPORT;20000329;4,8;13,4
MONTPELLIER-AEROPORT;20000330;1,5;14,1
MONTPELLIER-AEROPORT;20000331;7,8;12,4
MONTPELLIER-AEROPORT;20000401;5,2;16,8
MONTPELLIER-AEROPORT;20000402;6,4;14,8
MONTPELLIER-AEROPORT;20000403;10,8;15,5
MONTPELLIER-AEROPORT;20000404;12,2;18,4
MONTPELLIER-AEROPORT;20000405;10,9;16,3
MONTPELLIER-AEROPORT;20000406;6,7;17,3
MONTPELLIER-AEROPORT;20000407;5;18,2
MONTPELLIER-AEROPORT;20000408;7;16,5
MONTPELLIER-AEROPORT;20000409;8,7;10,1
MONTPELLIER-AEROPORT;20000410;8,8;14,2
MONTPELLIER-AEROPORT;20000411;10,4;19
MONTPELLIER-AEROPORT;20000412;7,6;16,9
MONTPELLIER-AEROPORT;20000413;8,3;17,9
MONTPELLIER-AEROPORT;20000414;10,6;16,3
MONTPELLIER-AEROPORT;20000415;8,5;16,4
MONTPELLIER-AEROPORT;20000416;12,1;15,3
MONTPELLIER-AEROPORT;20000417;8,9;19,9
MONTPELLIER-AEROPORT;20000418;7,8;18,2
MONTPELLIER-AEROPORT;20000419;11,2;22,4
MONTPELLIER-AEROPORT;20000420;8,5;21,9
MONTPELLIER-AEROPORT;20000421;9,1;20,1
MONTPELLIER-AEROPORT;20000422;13,4;16,2
MONTPELLIER-AEROPORT;20000423;11,2;15,2
MONTPELLIER-AEROPORT;20000424;8,2;17,9
MONTPELLIER-AEROPORT;20000425;8,5;19,2
MONTPELLIER-AEROPORT;20000426;13,8;17,7
MONTPELLIER-AEROPORT;20000427;9,8;18,2
MONTPELLIER-AEROPORT;20000428;9,5;17,2
MONTPELLIER-AEROPORT;20000429;7,4;18,1
MONTPELLIER-AEROPORT;20000430;8,5;19
MONTPELLIER-AEROPORT;20000501;10,3;23,1
MONTPELLIER-AEROPORT;20000502;11,3;24,1
MONTPELLIER-AEROPORT;20000503;10,7;22,4
MONTPELLIER-AEROPORT;20000504;11,2;21,3
MONTPELLIER-AEROPORT;20000505;12,6;21,8
MONTPELLIER-AEROPORT;20000506;15;19,3
MONTPELLIER-AEROPORT;20000507;15;18,4
MONTPELLIER-AEROPORT;20000508;14,1;19,9
MONTPELLIER-AEROPORT;20000509;12,9;18,6
MONTPELLIER-AEROPORT;20000510;15,7;19,5
MONTPELLIER-AEROPORT;20000511;16,1;20,7
MONTPELLIER-AEROPORT;20000512;15,3;21,3
MONTPELLIER-AEROPORT;20000513;13,3;23,8
MONTPELLIER-AEROPORT;20000514;12,6;24,3
MONTPELLIER-AEROPORT;20000515;13,9;25,3
MONTPELLIER-AEROPORT;20000516;13,9;24,4
MONTPELLIER-AEROPORT;20000517;13,4;24,1
MONTPELLIER-AEROPORT;20000518;13,6;23,6
MONTPELLIER-AEROPORT;20000519;11,8;22,5
MONTPELLIER-AEROPORT;20000520;9,9;22,6
MONTPELLIER-AEROPORT;20000521;11;21,2
MONTPELLIER-AEROPORT;20000522;14,6;23,6
MONTPELLIER-AEROPORT;20000523;10,2;23
MONTPELLIER-AEROPORT;20000524;12,9;23,6
MONTPELLIER-AEROPORT;20000525;15;28,3
MONTPELLIER-AEROPORT;20000526;15,6;24,9
MONTPELLIER-AEROPORT;20000527;12,7;25
MONTPELLIER-AEROPORT;20000528;13,9;21,9
MONTPELLIER-AEROPORT;20000529;17,4;25,7
MONTPELLIER-AEROPORT;20000530;15,4;27,9
MONTPELLIER-AEROPORT;20000531;17,1;26,7
MONTPELLIER-AEROPORT;20000601;15,6;28
MONTPELLIER-AEROPORT;20000602;14,5;25,1
MONTPELLIER-AEROPORT;20000603;15,6;24,8
MONTPELLIER-AEROPORT;20000604;15,4;25,5
MONTPELLIER-AEROPORT;20000605;16,7;24,6
MONTPELLIER-AEROPORT;20000606;15,4;24
MONTPELLIER-AEROPORT;20000607;16;28
MONTPELLIER-AEROPORT;20000608;14,3;24,3
MONTPELLIER-AEROPORT;20000609;16,8;23,5
MONTPELLIER-AEROPORT;20000610;16,3;21,7
MONTPELLIER-AEROPORT;20000611;14,1;20,5
MONTPELLIER-AEROPORT;20000612;14,4;24,8
MONTPELLIER-AEROPORT;20000613;18;25,8
MONTPELLIER-AEROPORT;20000614;18;27,1
MONTPELLIER-AEROPORT;20000615;16,3;32,7
MONTPELLIER-AEROPORT;20000616;20,9;33,7
MONTPELLIER-AEROPORT;20000617;18,7;31,2
MONTPELLIER-AEROPORT;20000618;17,1;26,8
MONTPELLIER-AEROPORT;20000619;15,8;26,6
MONTPELLIER-AEROPORT;20000620;15;24,6
MONTPELLIER-AEROPORT;20000621;14,6;24,4
MONTPELLIER-AEROPORT;20000622;14,4;25,3
MONTPELLIER-AEROPORT;20000623;19,6;28,8
MONTPELLIER-AEROPORT;20000624;16,8;25,8
MONTPELLIER-AEROPORT;20000625;16,3;26,1
MONTPELLIER-AEROPORT;20000626;13,8;27
MONTPELLIER-AEROPORT;20000627;16,7;27
MONTPELLIER-AEROPORT;20000628;19,6;32,1
MONTPELLIER-AEROPORT;20000629;19,4;30,2
MONTPELLIER-AEROPORT;20000630;18,2;27
MONTPELLIER-AEROPORT;20000701;19,9;25,5
MONTPELLIER-AEROPORT;20000702;18,1;27,2
MONTPELLIER-AEROPORT;20000703;21,7;26,3
MONTPELLIER-AEROPORT;20000704;17,5;28,9
MONTPELLIER-AEROPORT;20000705;16,3;27,3
MONTPELLIER-AEROPORT;20000706;16,6;27,6
MONTPELLIER-AEROPORT;20000707;20,3;31,1
MONTPELLIER-AEROPORT;20000708;20;28,7
MONTPELLIER-AEROPORT;20000709;15,1;26,4
MONTPELLIER-AEROPORT;20000710;16,9;22,7
MONTPELLIER-AEROPORT;20000711;14,3;23,7
MONTPELLIER-AEROPORT;20000712;13,8;24,2
MONTPELLIER-AEROPORT;20000713;13,4;26,7
MONTPELLIER-AEROPORT;20000714;19,1;24,9
MONTPELLIER-AEROPORT;20000715;17,8;24,8
MONTPELLIER-AEROPORT;20000716;13,4;26
MONTPELLIER-AEROPORT;20000717;12,7;25
MONTPELLIER-AEROPORT;20000718;13,5;24,9
MONTPELLIER-AEROPORT;20000719;15,1;28,9
MONTPELLIER-AEROPORT;20000720;17,3;29,9
MONTPELLIER-AEROPORT;20000721;17,1;30
MONTPELLIER-AEROPORT;20000722;16,3;25,4
MONTPELLIER-AEROPORT;20000723;19,8;25,5
MONTPELLIER-AEROPORT;20000724;18;29,9
MONTPELLIER-AEROPORT;20000725;16,9;26,7
MONTPELLIER-AEROPORT;20000726;16,7;27,8
MONTPELLIER-AEROPORT;20000727;17,6;28,7
MONTPELLIER-AEROPORT;20000728;19,9;30,8
MONTPELLIER-AEROPORT;20000729;18,5;29,6
MONTPELLIER-AEROPORT;20000730;17;29,7
MONTPELLIER-AEROPORT;20000731;18,7;30
MONTPELLIER-AEROPORT;20000801;16,5;25,5
MONTPELLIER-AEROPORT;20000802;21,4;26,7
MONTPELLIER-AEROPORT;20000803;19,1;23,7
MONTPELLIER-AEROPORT;20000804;17,8;28,4
MONTPELLIER-AEROPORT;20000805;17,7;26,7
MONTPELLIER-AEROPORT;20000806;17,5;29,8
MONTPELLIER-AEROPORT;20000807;17,7;32
MONTPELLIER-AEROPORT;20000808;18,8;30,4
MONTPELLIER-AEROPORT;20000809;19,4;30,2
MONTPELLIER-AEROPORT;20000810;18;26,7
MONTPELLIER-AEROPORT;20000811;19,2;27,6
MONTPELLIER-AEROPORT;20000812;21,5;26,1
MONTPELLIER-AEROPORT;20000813;18,6;29,6
MONTPELLIER-AEROPORT;20000814;19,3;31,7
MONTPELLIER-AEROPORT;20000815;22,6;33,6
MONTPELLIER-AEROPORT;20000816;22,1;32,1
MONTPELLIER-AEROPORT;20000817;21,4;29,3
MONTPELLIER-AEROPORT;20000818;22,4;28,3
MONTPELLIER-AEROPORT;20000819;19,4;28,2
MONTPELLIER-AEROPORT;20000820;24;27,5
MONTPELLIER-AEROPORT;20000821;23,7;27,5
MONTPELLIER-AEROPORT;20000822;14,6;30,6
MONTPELLIER-AEROPORT;20000823;16,7;28
MONTPELLIER-AEROPORT;20000824;21,3;30,6
MONTPELLIER-AEROPORT;20000825;20,7;30,8
MONTPELLIER-AEROPORT;20000826;18,1;29,5
MONTPELLIER-AEROPORT;20000827;20,9;29,7
MONTPELLIER-AEROPORT;20000828;16,8;30,4
MONTPELLIER-AEROPORT;20000829;14,3;27,4
MONTPELLIER-AEROPORT;20000830;18;23,3
MONTPELLIER-AEROPORT;20000831;16,8;27,3
MONTPELLIER-AEROPORT;20000901;14,9;29,9
MONTPELLIER-AEROPORT;20000902;17;26,9
MONTPELLIER-AEROPORT;20000903;16,4;26,3
MONTPELLIER-AEROPORT;20000904;13,7;26,4
MONTPELLIER-AEROPORT;20000905;14,6;27,3
MONTPELLIER-AEROPORT;20000906;13,2;24,8
MONTPELLIER-AEROPORT;20000907;20;29,4
MONTPELLIER-AEROPORT;20000908;16,6;27,9
MONTPELLIER-AEROPORT;20000909;12,5;25,6
MONTPELLIER-AEROPORT;20000910;12,6;26,6
MONTPELLIER-AEROPORT;20000911;13;24,5
MONTPELLIER-AEROPORT;20000912;18,1;24,8
MONTPELLIER-AEROPORT;20000913;18,3;25,6
MONTPELLIER-AEROPORT;20000914;18,1;26
MONTPELLIER-AEROPORT;20000915;20,8;26
MONTPELLIER-AEROPORT;20000916;20,7;31,2
MONTPELLIER-AEROPORT;20000917;15,2;25,6
MONTPELLIER-AEROPORT;20000918;14,2;24,2
MONTPELLIER-AEROPORT;20000919;15,2;22,8
MONTPELLIER-AEROPORT;20000920;14,4;22,4
MONTPELLIER-AEROPORT;20000921;13,6;23,5
MONTPELLIER-AEROPORT;20000922;12,6;29,8
MONTPELLIER-AEROPORT;20000923;14,1;24,5
MONTPELLIER-AEROPORT;20000924;14,1;23,6
MONTPELLIER-AEROPORT;20000925;15,9;23,3
MONTPELLIER-AEROPORT;20000926;14,5;22,5
MONTPELLIER-AEROPORT;20000927;16,6;22,4
MONTPELLIER-AEROPORT;20000928;17,9;22,5
MONTPELLIER-AEROPORT;20000929;16,6;19,6
MONTPELLIER-AEROPORT;20000930;10,7;22,7
MONTPELLIER-AEROPORT;20001001;11,5;22,9
MONTPELLIER-AEROPORT;20001002;13,1;21,3
MONTPELLIER-AEROPORT;20001003;13,4;21,9
MONTPELLIER-AEROPORT;20001004;11;24,6
MONTPELLIER-AEROPORT;20001005;11,8;25,1
MONTPELLIER-AEROPORT;20001006;13,6;21,3
MONTPELLIER-AEROPORT;20001007;10,8;19,8
MONTPELLIER-AEROPORT;20001008;7,5;21,4
MONTPELLIER-AEROPORT;20001009;14,5;22,3
MONTPELLIER-AEROPORT;20001010;13;19,6
MONTPELLIER-AEROPORT;20001011;12;18,1
MONTPELLIER-AEROPORT;20001012;11,1;17,3
MONTPELLIER-AEROPORT;20001013;11,8;13,4
MONTPELLIER-AEROPORT;20001014;11,2;16,1
MONTPELLIER-AEROPORT;20001015;12,2;16,1
MONTPELLIER-AEROPORT;20001016;11,7;16,3
MONTPELLIER-AEROPORT;20001017;11,2;21,8
MONTPELLIER-AEROPORT;20001018;8,5;18,5
MONTPELLIER-AEROPORT;20001019;9;18,4
MONTPELLIER-AEROPORT;20001020;11,9;18,7
MONTPELLIER-AEROPORT;20001021;17,7;20,7
MONTPELLIER-AEROPORT;20001022;14,9;21,8
MONTPELLIER-AEROPORT;20001023;13,8;17,9
MONTPELLIER-AEROPORT;20001024;13;20,2
MONTPELLIER-AEROPORT;20001025;10,8;19,9
MONTPELLIER-AEROPORT;20001026;14,5;21,8
MONTPELLIER-AEROPORT;20001027;12,3;22,5
MONTPELLIER-AEROPORT;20001028;8,1;19,6
MONTPELLIER-AEROPORT;20001029;13,5;20,5
MONTPELLIER-AEROPORT;20001030;9,5;19,7
MONTPELLIER-AEROPORT;20001031;10,7;16,9
MONTPELLIER-AEROPORT;20001101;8,5;16,5
MONTPELLIER-AEROPORT;20001102;9,1;17,3
MONTPELLIER-AEROPORT;20001103;10,3;16,2
MONTPELLIER-AEROPORT;20001104;6,7;15,3
MONTPELLIER-AEROPORT;20001105;3,1;16,9
MONTPELLIER-AEROPORT;20001106;11,2;16,1
MONTPELLIER-AEROPORT;20001107;8,5;14
MONTPELLIER-AEROPORT;20001108;6,7;14,4
MONTPELLIER-AEROPORT;20001109;5,3;14,8
MONTPELLIER-AEROPORT;20001110;3,8;14,5
MONTPELLIER-AEROPORT;20001111;0,4;15,2
MONTPELLIER-AEROPORT;20001112;13,4;16,9
MONTPELLIER-AEROPORT;20001113;14;17,2
MONTPELLIER-AEROPORT;20001114;9,9;17,1
MONTPELLIER-AEROPORT;20001115;4,6;12,9
MONTPELLIER-AEROPORT;20001116;3,8;13,9
MONTPELLIER-AEROPORT;20001117;8,7;13,4
MONTPELLIER-AEROPORT;20001118;8;13,8
MONTPELLIER-AEROPORT;20001119;2,3;13
MONTPELLIER-AEROPORT;20001120;8,9;11,3
MONTPELLIER-AEROPORT;20001121;3,6;14,3
MONTPELLIER-AEROPORT;20001122;7,6;16
MONTPELLIER-AEROPORT;20001123;8,8;16,2
MONTPELLIER-AEROPORT;20001124;8,1;13,8
MONTPELLIER-AEROPORT;20001125;3,4;15,6
MONTPELLIER-AEROPORT;20001126;9,4;15,8
MONTPELLIER-AEROPORT;20001127;8,4;13,6
MONTPELLIER-AEROPORT;20001128;5,5;15,8
MONTPELLIER-AEROPORT;20001129;12,2;14,8
MONTPELLIER-AEROPORT;20001130;12,1;15,9
MONTPELLIER-AEROPORT;20001201;13,8;16,3
MONTPELLIER-AEROPORT;20001202;12,4;16,8
MONTPELLIER-AEROPORT;20001203;6,3;16,5
MONTPELLIER-AEROPORT;20001204;1,8;13,9
MONTPELLIER-AEROPORT;20001205;9,7;15,6
MONTPELLIER-AEROPORT;20001206;14,2;15,3
MONTPELLIER-AEROPORT;20001207;14,8;16,4
MONTPELLIER-AEROPORT;20001208;14,2;16,4
MONTPELLIER-AEROPORT;20001209;10,5;15,4
MONTPELLIER-AEROPORT;20001210;3,7;14,3
MONTPELLIER-AEROPORT;20001211;3,1;14,3
MONTPELLIER-AEROPORT;20001212;6,3;12,7
MONTPELLIER-AEROPORT;20001213;10;16,4
MONTPELLIER-AEROPORT;20001214;6,1;12,5
MONTPELLIER-AEROPORT;20001215;8,5;13,2
MONTPELLIER-AEROPORT;20001216;4,7;12
MONTPELLIER-AEROPORT;20001217;4,8;11,7
MONTPELLIER-AEROPORT;20001218;3,2;12,5
MONTPELLIER-AEROPORT;20001219;1,8;13,1
MONTPELLIER-AEROPORT;20001220;7,7;13,9
MONTPELLIER-AEROPORT;20001221;9;13,7
MONTPELLIER-AEROPORT;20001222;9,2;13,5
MONTPELLIER-AEROPORT;20001223;7,9;11,6
MONTPELLIER-AEROPORT;20001224;7;14,1
MONTPELLIER-AEROPORT;20001225;9,4;14,6
MONTPELLIER-AEROPORT;20001226;5,1;13,8
MONTPELLIER-AEROPORT;20001227;7,9;12,8
MONTPELLIER-AEROPORT;20001228;5,4;10,5
MONTPELLIER-AEROPORT;20001229;4,3;10,5
MONTPELLIER-AEROPORT;20001230;3,1;6,7
MONTPELLIER-AEROPORT;20001231;0,1;10
MONTPELLIER-AEROPORT;20010101;-1,4;13,1
MONTPELLIER-AEROPORT;20010102;11,2;16,7
MONTPELLIER-AEROPORT;20010103;5,3;14,7
MONTPELLIER-AEROPORT;20010104;5,9;14,6
MONTPELLIER-AEROPORT;20010105;4,3;13
MONTPELLIER-AEROPORT;20010106;9;13
MONTPELLIER-AEROPORT;20010107;2,8;13,1
MONTPELLIER-AEROPORT;20010108;5,3;11,4
MONTPELLIER-AEROPORT;20010109;-1;12,3
MONTPELLIER-AEROPORT;20010110;8,7;13,6
MONTPELLIER-AEROPORT;20010111;10,9;13,7
MONTPELLIER-AEROPORT;20010112;10,3;12,9
MONTPELLIER-AEROPORT;20010113;9,3;13,2
MONTPELLIER-AEROPORT;20010114;5,5;7,7
MONTPELLIER-AEROPORT;20010115;4,9;8,6
MONTPELLIER-AEROPORT;20010116;4,3;6,2
MONTPELLIER-AEROPORT;20010117;3,1;7,4
MONTPELLIER-AEROPORT;20010118;0,4;9,8
MONTPELLIER-AEROPORT;20010119;7,1;8,8
MONTPELLIER-AEROPORT;20010120;0,4;13,6
MONTPELLIER-AEROPORT;20010121;0,6;11,5
MONTPELLIER-AEROPORT;20010122;1,8;12
MONTPELLIER-AEROPORT;20010123;8,4;14,3
MONTPELLIER-AEROPORT;20010124;10,1;15,4
MONTPELLIER-AEROPORT;20010125;7,1;14,7
MONTPELLIER-AEROPORT;20010126;2,1;12
MONTPELLIER-AEROPORT;20010127;8;12,9
MONTPELLIER-AEROPORT;20010128;2,9;8,1
MONTPELLIER-AEROPORT;20010129;5,6;13
MONTPELLIER-AEROPORT;20010130;4,9;11,1
MONTPELLIER-AEROPORT;20010131;-0,2;14,3
MONTPELLIER-AEROPORT;20010201;2,7;10,8
MONTPELLIER-AEROPORT;20010202;-2,9;10,1
MONTPELLIER-AEROPORT;20010203;6;16,2
MONTPELLIER-AEROPORT;20010204;6,6;14,4
MONTPELLIER-AEROPORT;20010205;5,8;15,7
MONTPELLIER-AEROPORT;20010206;7,1;13,6
MONTPELLIER-AEROPORT;20010207;12,6;14,1
MONTPELLIER-AEROPORT;20010208;12,6;15,6
MONTPELLIER-AEROPORT;20010209;8,3;12,8
MONTPELLIER-AEROPORT;20010210;2;16,7
MONTPELLIER-AEROPORT;20010211;2,1;18
MONTPELLIER-AEROPORT;20010212;3,2;13,6
MONTPELLIER-AEROPORT;20010213;5,3;15,7
MONTPELLIER-AEROPORT;20010214;7,1;16,1
MONTPELLIER-AEROPORT;20010215;4,3;14,1
MONTPELLIER-AEROPORT;20010216;3;13,6
MONTPELLIER-AEROPORT;20010217;3;13,7
MONTPELLIER-AEROPORT;20010218;3,9;13,7
MONTPELLIER-AEROPORT;20010219;1;13,7
MONTPELLIER-AEROPORT;20010220;2,3;16,2
MONTPELLIER-AEROPORT;20010221;2;16,9
MONTPELLIER-AEROPORT;20010222;2,9;20,7
MONTPELLIER-AEROPORT;20010223;4,1;16,5
MONTPELLIER-AEROPORT;20010224;6,6;12,5
MONTPELLIER-AEROPORT;20010225;-0,6;10,3
MONTPELLIER-AEROPORT;20010226;-1,9;10,5
MONTPELLIER-AEROPORT;20010227;-2,2;11,1
MONTPELLIER-AEROPORT;20010228;-0,9;8,7
MONTPELLIER-AEROPORT;20010301;1,2;12,6
MONTPELLIER-AEROPORT;20010302;4,2;11,7
MONTPELLIER-AEROPORT;20010303;7,8;16,1
MONTPELLIER-AEROPORT;20010304;6,9;14,7
MONTPELLIER-AEROPORT;20010305;9,6;16,5
MONTPELLIER-AEROPORT;20010306;7,1;15,1
MONTPELLIER-AEROPORT;20010307;12;15,3
MONTPELLIER-AEROPORT;20010308;12;14,4
MONTPELLIER-AEROPORT;20010309;6,2;17,3
MONTPELLIER-AEROPORT;20010310;10,6;17
MONTPELLIER-AEROPORT;20010311;11,7;19,8
MONTPELLIER-AEROPORT;20010312;10,5;14,6
MONTPELLIER-AEROPORT;20010313;7,4;15,9
MONTPELLIER-AEROPORT;20010314;9,9;17,4
MONTPELLIER-AEROPORT;20010315;7,8;17,5
MONTPELLIER-AEROPORT;20010316;8;15,7
MONTPELLIER-AEROPORT;20010317;10,7;17
MONTPELLIER-AEROPORT;20010318;5,4;15,5
MONTPELLIER-AEROPORT;20010319;10,1;19
MONTPELLIER-AEROPORT;20010320;9,7;16,7
MONTPELLIER-AEROPORT;20010321;10,1;17,4
MONTPELLIER-AEROPORT;20010322;9,6;22,2
MONTPELLIER-AEROPORT;20010323;9,9;20,1
MONTPELLIER-AEROPORT;20010324;12,5;17,5
MONTPELLIER-AEROPORT;20010325;10,4;20,9
MONTPELLIER-AEROPORT;20010326;8,9;17,8
MONTPELLIER-AEROPORT;20010327;8;17,8
MONTPELLIER-AEROPORT;20010328;10,8;18,1
MONTPELLIER-AEROPORT;20010329;8,5;15,2
MONTPELLIER-AEROPORT;20010330;7,4;17,7
MONTPELLIER-AEROPORT;20010331;6,2;21
MONTPELLIER-AEROPORT;20010401;7,5;20,1
MONTPELLIER-AEROPORT;20010402;6,8;16,8
MONTPELLIER-AEROPORT;20010403;8,4;16,7
MONTPELLIER-AEROPORT;20010404;11,6;17,7
MONTPELLIER-AEROPORT;20010405;6,6;18,7
MONTPELLIER-AEROPORT;20010406;13,6;22,8
MONTPELLIER-AEROPORT;20010407;10,8;17,5
MONTPELLIER-AEROPORT;20010408;8,5;18,6
MONTPELLIER-AEROPORT;20010409;8,6;19,7
MONTPELLIER-AEROPORT;20010410;11;17,9
MONTPELLIER-AEROPORT;20010411;11,1;18,5
MONTPELLIER-AEROPORT;20010412;10,6;19,3
MONTPELLIER-AEROPORT;20010413;7;17,8
MONTPELLIER-AEROPORT;20010414;4;17,7
MONTPELLIER-AEROPORT;20010415;2,1;18,4
MONTPELLIER-AEROPORT;20010416;12;18,5
MONTPELLIER-AEROPORT;20010417;5,9;18,3
MONTPELLIER-AEROPORT;20010418;3,4;18,5
MONTPELLIER-AEROPORT;20010419;7,8;18,6
MONTPELLIER-AEROPORT;20010420;6;14,9
MONTPELLIER-AEROPORT;20010421;5,5;14,2
MONTPELLIER-AEROPORT;20010422;6;18,1
MONTPELLIER-AEROPORT;20010423;8,4;20,1
MONTPELLIER-AEROPORT;20010424;7,7;20,5
MONTPELLIER-AEROPORT;20010425;14;22,7
MONTPELLIER-AEROPORT;20010426;10,5;22,6
MONTPELLIER-AEROPORT;20010427;7,3;18,1
MONTPELLIER-AEROPORT;20010428;11,7;21,5
MONTPELLIER-AEROPORT;20010429;9,9;17,2
MONTPELLIER-AEROPORT;20010430;14,2;16,4
MONTPELLIER-AEROPORT;20010501;6,3;16,7
MONTPELLIER-AEROPORT;20010502;11,1;16,6
MONTPELLIER-AEROPORT;20010503;6,4;16,7
MONTPELLIER-AEROPORT;20010504;9;17,4
MONTPELLIER-AEROPORT;20010505;10,7;18,8
MONTPELLIER-AEROPORT;20010506;11,2;19,8
MONTPELLIER-AEROPORT;20010507;11,8;19,9
MONTPELLIER-AEROPORT;20010508;10,3;22,6
MONTPELLIER-AEROPORT;20010509;12;20,6
MONTPELLIER-AEROPORT;20010510;13,7;24,7
MONTPELLIER-AEROPORT;20010511;14,4;23,6
MONTPELLIER-AEROPORT;20010512;10,5;22,7
MONTPELLIER-AEROPORT;20010513;10,9;21,7
MONTPELLIER-AEROPORT;20010514;15,7;19,8
MONTPELLIER-AEROPORT;20010515;16,3;21,1
MONTPELLIER-AEROPORT;20010516;15,1;20,4
MONTPELLIER-AEROPORT;20010517;16,6;21,1
MONTPELLIER-AEROPORT;20010518;14,6;24,1
MONTPELLIER-AEROPORT;20010519;10,8;27,2
